code,name,canton,fromValue,fromWeight,toValue,toWeight,deltaMin,deltaLabel,window,fromYear,toYear,level,metric,weightMode
ZH-230,Winterthur,ZH,18.80446153846154,130.0,11.172153846153847,130.0,-7.632307692307691,-7 min 38 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-243,Dietikon,ZH,28.974230769230765,130.0,19.64553846153846,130.0,-9.328692307692304,-9 min 20 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-261,Zürich,ZH,21.339256410256414,390.0,10.925820512820511,390.0,-10.413435897435903,-10 min 25 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-291,Andelfingen,ZH,30.355384615384615,130.0,23.146692307692305,130.0,-7.20869230769231,-7 min 13 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-293,Wädenswil,ZH,26.919,130.0,16.701076923076926,130.0,-10.217923076923075,-10 min 13 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-53,Bülach,ZH,28.624,130.0,20.819153846153846,130.0,-7.804846153846153,-7 min 48 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
ZH-62,Kloten,ZH,16.66523076923077,130.0,11.885384615384615,130.0,-4.779846153846156,-4 min 47 s,1982-2002,1982,2002,municipality,avgTransferMin,unweighted
AG-4001,Aarau,AG,15.920307692307691,130.0,12.161999999999999,130.0,-3.7583076923076923,-3 min 45 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4021,Baden,AG,15.737653846153846,260.0,16.75238461538461,260.0,1.0147307692307646,+1 min 1 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4045,Wettingen,AG,18.54538461538462,130.0,16.56923076923077,130.0,-1.9761538461538493,-1 min 59 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4095,Brugg,AG,13.282615384615386,130.0,14.70076923076923,130.0,1.418153846153844,+1 min 25 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4163,Frick,AG,25.04130769230769,130.0,18.083384615384617,130.0,-6.957923076923073,-6 min 57 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4201,Lenzburg,AG,17.31784615384615,130.0,19.16892307692308,130.0,1.8510769230769277,+1 min 51 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4258,Rheinfelden,AG,23.925076923076926,130.0,23.310153846153845,130.0,-0.6149230769230805,-37 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AG-4289,Zofingen,AG,25.86730769230769,130.0,14.945846153846155,130.0,-10.921461538461536,-10 min 55 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
AR-3001,Herisau,AR,22.916538461538458,130.0,21.10953846153846,130.0,-1.8069999999999986,-1 min 48 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-306,Lyss,BE,21.619461538461536,130.0,19.725,130.0,-1.8944615384615346,-1 min 54 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-329,Langenthal,BE,19.420230769230766,130.0,16.479692307692307,130.0,-2.940538461538459,-2 min 56 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-351,Bern,BE,9.372307692307693,130.0,7.987230769230768,130.0,-1.3850769230769249,-1 min 23 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-371,Biel/Bienne,BE,14.564000000000002,130.0,13.118769230769232,130.0,-1.4452307692307702,-1 min 27 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-404,Burgdorf,BE,19.59338461538462,130.0,15.265076923076924,130.0,-4.328307692307694,-4 min 20 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-434,Courtelary,BE,27.73076923076923,130.0,38.71907692307692,130.0,10.98830769230769,+10 min 59 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-443,Saint-Imier,BE,27.796923076923076,130.0,38.58076923076923,130.0,10.783846153846152,+10 min 47 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-444,Sonceboz-Sombeval,BE,27.73076923076923,130.0,38.86715384615384,130.0,11.13638461538461,+11 min 8 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-496,Ins,BE,27.975769230769234,130.0,22.58384615384615,130.0,-5.391923076923085,-5 min 24 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-533,Bätterkinden,BE,20.369230769230768,130.0,24.72176923076923,130.0,4.352538461538462,+4 min 21 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-538,Fraubrunnen,BE,18.851153846153846,130.0,17.462615384615383,130.0,-1.388538461538463,-1 min 23 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-540,Jegenstorf,BE,18.629461538461538,130.0,17.320153846153847,130.0,-1.3093076923076907,-1 min 19 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-563,Frutigen,BE,23.747999999999998,130.0,18.079230769230772,130.0,-5.668769230769225,-5 min 40 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-565,Kandersteg,BE,23.810769230769232,130.0,17.955384615384613,130.0,-5.855384615384619,-5 min 51 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-573,Brienz (BE),BE,35.28615384615385,130.0,27.205923076923078,130.0,-8.080230769230774,-8 min 5 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-581,Interlaken,BE,25.579538461538462,260.0,17.964576923076923,260.0,-7.6149615384615394,-7 min 37 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-612,Konolfingen,BE,28.680846153846154,130.0,18.437615384615384,130.0,-10.24323076923077,-10 min 15 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-768,Spiez,BE,20.232,130.0,15.34923076923077,130.0,-4.882769230769229,-4 min 53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-785,Meiringen,BE,37.361346153846156,260.0,28.49230769230769,260.0,-8.869038461538466,-8 min 52 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-902,Langnau im Emmental,BE,24.223538461538464,130.0,21.15153846153847,130.0,-3.0719999999999956,-3 min 4 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-942,Thun,BE,18.77169230769231,130.0,15.326538461538462,130.0,-3.445153846153847,-3 min 27 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BE-979,Herzogenbuchsee,BE,19.236384615384612,130.0,16.094692307692306,130.0,-3.1416923076923062,-3 min 9 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BL-2787,Laufen,BL,26.53230769230769,130.0,18.762153846153847,130.0,-7.770153846153843,-7 min 46 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BL-2829,Liestal,BL,22.99376923076923,130.0,19.94746153846154,130.0,-3.0463076923076926,-3 min 3 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BL-2861,Sissach,BL,27.979999999999997,130.0,22.186230769230768,130.0,-5.793769230769229,-5 min 48 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
BS-2701,Basel,BS,12.977769230769232,130.0,10.488384615384614,130.0,-2.4893846153846173,-2 min 29 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
FR-2096,Romont (FR),FR,23.59369230769231,130.0,18.136307692307696,130.0,-5.4573846153846155,-5 min 27 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
FR-2125,Bulle,FR,29.053846153846155,130.0,54.38076923076923,130.0,25.326923076923077,+25 min 20 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
FR-2196,Fribourg,FR,16.196153846153845,130.0,13.984538461538461,130.0,-2.211615384615383,-2 min 13 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
FR-2265,Kerzers,FR,27.227692307692312,130.0,24.828846153846154,130.0,-2.398846153846158,-2 min 24 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
GE-6621,Genève,GE,15.87353846153846,130.0,13.357923076923075,130.0,-2.5156153846153853,-2 min 31 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
GR-3901,Chur,GR,19.119230769230768,130.0,19.138846153846156,130.0,0.019615384615388365,+1 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
GR-3955,Landquart,GR,19.182,130.0,19.09676923076923,130.0,-0.085230769230769,-5 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
JU-6711,Delémont,JU,25.926153846153845,130.0,18.944692307692307,130.0,-6.981461538461538,-6 min 59 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
JU-6831,Moutier,JU,27.812307692307694,130.0,17.667384615384613,130.0,-10.144923076923082,-10 min 9 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
LU-1061,Luzern,LU,11.840769230769231,130.0,10.359846153846153,130.0,-1.4809230769230783,-1 min 29 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
LU-1103,Sursee,LU,25.318384615384616,130.0,15.037461538461539,130.0,-10.280923076923077,-10 min 17 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
LU-1107,Wolhusen,LU,25.584923076923076,130.0,25.893538461538462,130.0,0.3086153846153863,+19 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
NE-6421,La Chaux-de-Fonds,NE,26.671538461538464,130.0,37.780538461538455,130.0,11.108999999999991,+11 min 7 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
NE-6436,Le Locle,NE,31.33,130.0,39.761538461538464,130.0,8.431538461538466,+8 min 26 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
NE-6458,Neuchâtel,NE,18.969153846153844,130.0,17.06784615384615,130.0,-1.901307692307693,-1 min 54 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
OW-1403,Giswil,OW,38.68815384615384,130.0,34.23176923076923,130.0,-4.456384615384607,-4 min 27 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
OW-1405,Lungern,OW,37.13546153846154,130.0,32.45715384615385,130.0,-4.6783076923076905,-4 min 41 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
OW-1407,Sarnen,OW,40.07453846153847,130.0,38.42307692307692,130.0,-1.6514615384615468,-1 min 39 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3203,St. Gallen,SG,10.494076923076923,130.0,9.550615384615384,130.0,-0.9434615384615395,-57 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3215,Rorschach,SG,18.51869230769231,130.0,16.936384615384615,130.0,-1.582307692307694,-1 min 35 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3231,Au (SG),SG,29.401384615384618,130.0,27.23369230769231,130.0,-2.1676923076923096,-2 min 10 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3236,St. Margrethen,SG,28.27907692307692,130.0,26.046846153846154,130.0,-2.2322307692307675,-2 min 14 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3251,Altstätten,SG,30.523692307692308,130.0,28.528307692307695,130.0,-1.9953846153846122,-2 min,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3271,Buchs (SG),SG,32.02415384615385,130.0,33.09061538461538,130.0,1.0664615384615317,+1 min 4 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3291,Bad Ragaz,SG,20.750692307692308,130.0,24.05576923076923,130.0,3.3050769230769212,+3 min 18 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3296,Sargans,SG,18.398230769230768,130.0,21.205692307692306,130.0,2.8074615384615385,+2 min 48 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3315,Schänis,SG,17.387615384615387,130.0,17.35623076923077,130.0,-0.03138461538461712,-2 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3339,Uznach,SG,25.612461538461538,130.0,25.337384615384615,130.0,-0.27507692307692366,-17 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3340,Rapperswil-Jona,SG,13.565076923076923,130.0,15.429923076923076,130.0,1.8648461538461536,+1 min 52 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3379,Wattwil,SG,24.976,130.0,24.529153846153847,130.0,-0.44684615384615256,-27 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3427,Wil (SG),SG,12.853769230769233,130.0,12.118461538461538,130.0,-0.7353076923076944,-44 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SG-3443,Gossau (SG),SG,12.411153846153844,130.0,11.598461538461539,130.0,-0.8126923076923056,-49 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SH-2937,Neuhausen am Rheinfall,SH,29.048,130.0,25.044153846153844,130.0,-4.003846153846155,-4 min,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SH-2939,Schaffhausen,SH,24.902846153846152,130.0,21.561000000000003,130.0,-3.3418461538461486,-3 min 21 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2407,Oensingen,SO,21.64746153846154,130.0,24.853307692307695,130.0,3.2058461538461565,+3 min 12 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2513,Biberist,SO,26.70569230769231,130.0,25.581538461538464,130.0,-1.1241538461538454,-1 min 7 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2526,Lohn-Ammannsegg,SO,26.31276923076923,130.0,25.180384615384614,130.0,-1.1323846153846162,-1 min 8 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2546,Grenchen,SO,25.44923076923077,260.0,23.533846153846156,260.0,-1.915384615384614,-1 min 55 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2581,Olten,SO,11.359923076923076,130.0,9.510769230769231,130.0,-1.849153846153845,-1 min 51 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SO-2601,Solothurn,SO,16.729307692307692,130.0,13.193307692307691,130.0,-3.5360000000000014,-3 min 32 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SZ-1321,Feusisberg,SZ,28.30969230769231,130.0,23.965230769230768,130.0,-4.344461538461541,-4 min 21 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SZ-1322,Freienbach,SZ,11.547230769230769,130.0,14.100692307692308,130.0,2.553461538461539,+2 min 33 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SZ-1331,Küssnacht (SZ),SZ,40.63307692307693,130.0,34.46846153846153,130.0,-6.164615384615395,-6 min 10 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SZ-1362,Arth,SZ,16.754000000000005,130.0,16.929384615384617,130.0,0.17538461538461192,+11 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
SZ-1364,Ingenbohl,SZ,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TG-4436,Romanshorn,TG,12.47353846153846,130.0,11.98146153846154,130.0,-0.49207692307692064,-30 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TG-4461,Amriswil,TG,13.938615384615385,130.0,13.299769230769233,130.0,-0.6388461538461527,-38 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TG-4566,Frauenfeld,TG,13.640692307692307,130.0,12.561461538461538,130.0,-1.0792307692307688,-1 min 5 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TG-4671,Kreuzlingen,TG,25.068846153846156,130.0,20.956384615384614,130.0,-4.112461538461542,-4 min 7 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TG-4946,Weinfelden,TG,12.858307692307694,130.0,11.760692307692306,130.0,-1.0976153846153878,-1 min 6 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5002,Bellinzona,TI,20.83076923076923,130.0,19.857692307692307,130.0,-0.9730769230769241,-58 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5061,Airolo,TI,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5072,Faido,TI,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5192,Lugano,TI,20.83076923076923,130.0,22.01153846153846,130.0,1.1807692307692292,+1 min 11 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5250,Chiasso,TI,20.83076923076923,130.0,22.01153846153846,130.0,1.1807692307692292,+1 min 11 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
TI-5281,Biasca,TI,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
UR-1206,Erstfeld,UR,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
UR-1207,Flüelen,UR,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
UR-1208,Göschenen,UR,19.51923076923077,130.0,20.403846153846153,130.0,0.8846153846153832,+53 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5401,Aigle,VD,18.314692307692308,130.0,17.332076923076922,130.0,-0.9826153846153858,-59 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5402,Bex,VD,26.162307692307692,130.0,25.528153846153845,130.0,-0.634153846153847,-38 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5586,Lausanne,VD,13.346538461538463,130.0,12.546384615384616,130.0,-0.8001538461538473,-48 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5642,Morges,VD,19.26453846153846,130.0,15.591,130.0,-3.6735384615384614,-3 min 40 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5724,Nyon,VD,19.298692307692306,130.0,15.681923076923077,130.0,-3.616769230769229,-3 min 37 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5805,Oron,VD,23.967692307692307,130.0,18.294,130.0,-5.673692307692306,-5 min 40 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5886,Montreux,VD,18.33953846153846,130.0,17.35246153846154,130.0,-0.9870769230769199,-59 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5890,Vevey,VD,18.31276923076923,130.0,17.362461538461538,130.0,-0.9503076923076925,-57 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VD-5938,Yverdon-les-Bains,VD,20.131230769230772,130.0,18.729076923076924,130.0,-1.4021538461538476,-1 min 24 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6002,Brig-Glis,VS,21.044307692307694,130.0,14.56523076923077,130.0,-6.479076923076924,-6 min 29 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6004,Eggerberg,VS,60.677,130.0,26.61976923076923,130.0,-34.05723076923077,-34 min 3 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6110,Leuk,VS,29.61,130.0,23.69,130.0,-5.919999999999998,-5 min 55 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6136,Martigny,VS,18.149,130.0,18.512307692307694,130.0,0.3633076923076928,+22 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6191,Ausserberg,VS,60.86153846153846,130.0,26.442307692307693,130.0,-34.419230769230765,-34 min 25 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6195,Ferden,VS,23.248615384615384,130.0,17.58,130.0,-5.668615384615386,-5 min 40 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6204,Steg-Hohtenn,VS,61.18453846153846,130.0,26.131769230769233,130.0,-35.05276923076923,-35 min 3 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6217,Saint-Maurice,VS,26.185384615384617,130.0,25.502615384615385,130.0,-0.6827692307692317,-41 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6248,Sierre,VS,23.26776923076923,130.0,23.309461538461537,130.0,0.04169230769230836,+3 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6266,Sion,VS,19.874384615384617,130.0,18.55269230769231,130.0,-1.321692307692306,-1 min 19 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
VS-6297,Visp,VS,32.730384615384615,130.0,24.26076923076923,130.0,-8.469615384615384,-8 min 28 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
XX-Konstanz,Konstanz,,27.96153846153846,130.0,22.873076923076923,130.0,-5.088461538461537,-5 min 5 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
ZG-1701,Baar,ZG,24.214923076923075,130.0,16.965076923076925,130.0,-7.24984615384615,-7 min 15 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
ZG-1711,Zug,ZG,13.116,130.0,12.777999999999999,130.0,-0.33800000000000097,-20 s,Bahn 2000,2002,2005,municipality,avgTransferMin,unweighted
